(FileInfo(path=PosixPath('/Users/canadytw/Documents/GeraldCottrill-Conversation.pdf'), size=43556, hash='42913decc0c427e31860fcb2d52add615f894f899e775cf924a8cc41984e4455', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/GeraldCottrill-Conversation.pdf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/da.lproj/Collected Information Disclosure.rtf'), size=1369, hash='667117e387e88d4a4b060c9e457dc95f1b6e0c52c57bfb7c4001c5ed29d527da', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/da.lproj/Product Improvement Invitation.rtf'), size=3273, hash='a3363314fcd7abf74cbc19abd0b8b751478735109815d12044db18e8aeede113', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/da.lproj/EULA.rtf'), size=19481, hash='940587db61658349b1d378165dbc5ee3bc781bb3f5de3be345e13c196abe2175', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/MainMenu.strings'), size=2176, hash='211a0a664621757af1558756e906505f2ffe459f22fd6f8ecdb175fad4848cc7', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/Accessibility.strings'), size=590, hash='401940ab5b37a4f663af730d4192b41f77f2372c1c6a7a1900f72c8c18b88a5e', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Accessibility.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/Select a Printer - Troubleshoot.rtf'), size=3918, hash='bad3b7581cb965191b83615fc420b0303dfafeda05e4563d73429a36b855e457', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Select a Printer - Troubleshoot.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/Localizable.strings'), size=134478, hash='5f8dea2e317554527da43278fef274f12dafad7a6ed2316288f494acf7468d36', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Localizable.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/About AWC.rtf'), size=2284, hash='c1eb18c22064c74f165f9e14e2c4e82a3cfde01285804e1997e8e0e860b3e1e5', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/About AWC.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/Collected Information Disclosure.rtf'), size=1389, hash='a58e0309189c8f1ee807995f6a4d798a7191ce1af01c8420bcbd7f6174be62dc', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/Product Improvement Invitation.rtf'), size=3454, hash='d199bfa4a451ed37367d11e25f59b8cae4fbe1f03beec075ec6d14f9174bc9c7', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/it.lproj/EULA.rtf'), size=21199, hash='50ee2d0cda606b5d1d7fe7615d0a28b1124560c1a25923267da1f8bd9286ac73', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/MainMenu.strings'), size=2082, hash='c92b0314203a41f7fe72d82b10b84f2a4a2f9d0c884c0479b2dc3c5f1cc1200c', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/Accessibility.strings'), size=590, hash='401940ab5b37a4f663af730d4192b41f77f2372c1c6a7a1900f72c8c18b88a5e', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Accessibility.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/Select a Printer - Troubleshoot.rtf'), size=3810, hash='9825c1c770921e2376d40d5d8f0627ca734d10dbf0d5eb1abc714410f578fe23', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Select a Printer - Troubleshoot.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/Localizable.strings'), size=129944, hash='757b3871ff836b3f3f2ca20fbf45c40b6f313baf41be355a705a8fc56f371a60', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Localizable.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/About AWC.rtf'), size=2372, hash='6d5b509da3eaff24efa6924fc52a96adb24645d2ae6d31c1af49e80e3fe7528b', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/About AWC.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/Collected Information Disclosure.rtf'), size=1415, hash='bca4a2e1c48d3b866bbab38df374e8acfa29834ec021ac2632c93b1f697393dd', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/Product Improvement Invitation.rtf'), size=3504, hash='dc36bdc0ad406d35eed3aaf97f04b727b7d3ca8f9cdfa4687b04913c3504633e', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/sv.lproj/EULA.rtf'), size=21651, hash='4c818045caa4e8cfbeb1bff279b8e12ef3a1acc270cc51a0f23d9452c605c4b0', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ALKActivityRequest.momd/VersionInfo.plist'), size=167, hash='19f66c65b858c841b89fb939ecd5ef9e016ec834c4adb12c5e281510a19fc4e1', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/VersionInfo.plist'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ALKActivityRequest.momd/ALKActivityRequest.mom'), size=1614, hash='32ff5b7326ef3bcd5cd2e0554c7c65ab05eb184fb9e4af77a5efb2cf7526b3a7', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/ALKActivityRequest.mom'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/MainMenu.strings'), size=1818, hash='0561c0747d1e40d3ee99a89df02d45296b9ec7c60a6b2fc10340e7f2e10770b5', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/Accessibility.strings'), size=590, hash='401940ab5b37a4f663af730d4192b41f77f2372c1c6a7a1900f72c8c18b88a5e', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Accessibility.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/Select a Printer - Troubleshoot.rtf'), size=14709, hash='da3b8e14d0644022ef5b663c8e5b37c4a80d2a10e9647e2e9c5bc9bb12219a1e', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Select a Printer - Troubleshoot.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/Localizable.strings'), size=106236, hash='eb3b75a3a1649c1f863a1dab65a4791f2cb08ae5318f1cf41a03a265a0461b3b', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Localizable.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/About AWC.rtf'), size=5514, hash='751a9e256f6dac8b5ecffac7c29f6813acf141af64157b8bdf5260ce07ef54d2', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/About AWC.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/Collected Information Disclosure.rtf'), size=3997, hash='c3e0a34fd30477111308c756e4636106fc035db0a948068eb73733c71c442892', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/Product Improvement Invitation.rtf'), size=8597, hash='cd5293dd1f73c161c21cff1e5a7a339ec2e42970c1c9f110aa3383779bb68f5c', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ko.lproj/EULA.rtf'), size=66283, hash='85fc0235a3e1597b444e9b85450ade46d017fc510a4934ab8be5e33db82b82cc', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/MainMenu.strings'), size=2044, hash='935e7b819632e793b334d91ce4e7f1330eefe2e16131dca47bc10e10a2e78353', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/Accessibility.strings'), size=590, hash='401940ab5b37a4f663af730d4192b41f77f2372c1c6a7a1900f72c8c18b88a5e', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Accessibility.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/Select a Printer - Troubleshoot.rtf'), size=3691, hash='f242accacc19b75f82625ad6eeb91e2b25007e85caffd95ba9a4f61fd038fb06', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Select a Printer - Troubleshoot.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/Localizable.strings'), size=127104, hash='daf96704206b0f362eb96560936cf9d6a83e14a37ac95a29278ef81ef46388d9', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Localizable.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/About AWC.rtf'), size=2284, hash='1f7f3511ec754a131a7402bf098b19707bb4ffa74b25902fdefbb7b67b0c1e2d', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/About AWC.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/Collected Information Disclosure.rtf'), size=1341, hash='308b3f9b7e81a9932007cdb58f870b1d9856e6fb4efc9b09f968379b29bb2839', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/Product Improvement Invitation.rtf'), size=3153, hash='ca970fcadcae19ba105eb8eda63960f3a68a082865e67cd45b182c9c606101cd', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/no.lproj/EULA.rtf'), size=20081, hash='49aea43ae73eb0bf570fc65cff2b858fb73ddf7be082f62a1a94b3a7c3777c94', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/MainMenu.strings'), size=1760, hash='5f229affe62042fdc9e87593ebf34e42d7e148355c997dd0f04214e9d436aa4f', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/Accessibility.strings'), size=590, hash='401940ab5b37a4f663af730d4192b41f77f2372c1c6a7a1900f72c8c18b88a5e', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Accessibility.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/Select a Printer - Troubleshoot.rtf'), size=6678, hash='7e9bba6f70d0bc2a9f0b0713e36351fdab2628d409f9839d7045939c6c248e80', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Select a Printer - Troubleshoot.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/Localizable.strings'), size=99926, hash='4f850256efdd7e3b5c7c35beb93ab8ba4aee9c128c098ee924ea4f52f091b0c2', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/Localizable.strings'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/About AWC.rtf'), size=3830, hash='d956c89fff78b30999f48c164261922dc70198d80efa0826447e0518ad901dbc', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/About AWC.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/Collected Information Disclosure.rtf'), size=2451, hash='4e0cfbf8c2519c084030225820c3f0584121e737100dc1945f2b606229bd9fe3', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Collected Information Disclosure.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/Product Improvement Invitation.rtf'), size=5964, hash='ab123fc92d8a3e12ad1d6e1f79dd3039178b213a088a374fd7dcbbc84914083e', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/Product Improvement Invitation.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/zh_TW.lproj/EULA.rtf'), size=41336, hash='ee0e5e5f3eb9f40202c875ff7441661fc995a6729f438c3f23b74a715d28ddfc', type='document', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/document/EULA.rtf'))
(FileInfo(path=PosixPath('/Users/canadytw/Documents/Installers/HP Easy Start.app/Contents/Resources/ru.lproj/MainMenu.strings'), size=2302, hash='a22d66c4ceea1b9e0083ab2b7507c6ea4434983fa2749b995a51ffd5d400169b', type='other', owner=None, year=None, is_duplicate=False, original_path=None), PosixPath('/Users/canadytw/SortedPreview/other/MainMenu.strings'))
